text	label
Insufficient enrollment	Insufficient_Enrollment
lack of enrollment	Insufficient_Enrollment
Trial prematurely discontinued due to slow recruitment	Insufficient_Enrollment
Due to slow accrual of patients	Insufficient_Enrollment
The study was discontinued prematurely on 25 February 2008 due to slow enrollment	Insufficient_Enrollment
Lack of patients compatible with the protocol__s criteria	Insufficient_Enrollment
Lack of recruitment/participants	Insufficient_Enrollment
Study terminated due to lack of enrollment.	Insufficient_Enrollment
Unable to successfully recruit subjects to this study.	Insufficient_Enrollment
Insufficient subject enrollment	Insufficient_Enrollment
Recruiting took longer than expected due to a lack of eligible patients (very strong inclusion and exclusion criterias)	Insufficient_Enrollment
Failure to Recruit in a Timely manner	Insufficient_Enrollment
The study was discontinued prematurely on December 18 2008 due to slow recruitment	Insufficient_Enrollment
recruitment goals met	Insufficient_Enrollment
The study was prematurely terminated because of slow recruitment	Insufficient_Enrollment
"The study was prematurely terminated, due to difficulties in the recruitment of T2DM patients who are not under statin therapy at inclusion."""	Insufficient_Enrollment
Recruitment goals could not be met.	Insufficient_Enrollment
Inadequate eligible subjects to expect sufficient numbers to analyse outcomes.	Insufficient_Enrollment
rate of enrollment	Insufficient_Enrollment
Study stopped due to poor enrollment	Insufficient_Enrollment
Inability to recruit	Insufficient_Enrollment
Insufficient enrollment	Insufficient_Enrollment
Due to slow accrual	Insufficient_Enrollment
lack of enrollment	Insufficient_Enrollment
Inadequate number of eligible patients	Insufficient_Enrollment
No Accrual	Insufficient_Enrollment
Unable to recruit adaquate number of GHB dependent subjects	Insufficient_Enrollment
Lack of enrollment	Insufficient_Enrollment
Lack of enrollment.	Insufficient_Enrollment
Unable to recruit participants	Insufficient_Enrollment
due to poor enrollment	Insufficient_Enrollment
difficulty with accrual	Insufficient_Enrollment
Low recruitment	Insufficient_Enrollment
Lack of accrual	Insufficient_Enrollment
Low accrual	Insufficient_Enrollment
slow accrual	Insufficient_Enrollment
Study was terminated because of poor enrollment.	Insufficient_Enrollment
The study was terminated due to slow accrual.	Insufficient_Enrollment
Unforeseen difficulty identifying and enrolling eligible subjects	Insufficient_Enrollment
enrollment insufficient: lack of motivated patients	Insufficient_Enrollment
Study halted due to low recruitment. The 3 participants at time of termination transferred into study P04538 (NCT00727077). See NCT00727077 for details/results.	Insufficient_Enrollment
"Due to failure to control sufficient patients in the active arm, this study has now been closed."""	Insufficient_Enrollment
Study terminated due to low enrollment.	Insufficient_Enrollment
insufficient recruitment	Insufficient_Enrollment
Lack of patients	Insufficient_Enrollment
Poor enrollment	Insufficient_Enrollment
Insufficient recruitment rate	Insufficient_Enrollment
Study subject enrollment difficulties	Insufficient_Enrollment
Low accrual.	Insufficient_Enrollment
Difficulty in recruiting subjects	Insufficient_Enrollment
problem of accrual	Insufficient_Enrollment
Study funding was withdrawn by the sponsor following agreement that slow patient recruitment warranted a new approach.	Insufficient_Enrollment
Unsufficient referrals for recruitment	Insufficient_Enrollment
no eligible patients can be found	Insufficient_Enrollment
Unable to recruit necessary sample size	Insufficient_Enrollment
decision to stop the study because of enrollment difficulties.	Insufficient_Enrollment
Low enrollment rates	Insufficient_Enrollment
Closed due to insufficient recruitment.	Insufficient_Enrollment
Inability to recruit required number of subjects.	Insufficient_Enrollment
36 cases were included and the 4 centers and they are unable to increase their recruitment to obtain the 400 cases necessary to reach statistical significance.	Insufficient_Enrollment
Registration is less	Insufficient_Enrollment
Recruitment Goal of 20 Not Met	Insufficient_Enrollment
Recruitment challenges	Insufficient_Enrollment
The study was terminated due to low enrollment.	Insufficient_Enrollment
No recruitment	Insufficient_Enrollment
Poor accrual	Insufficient_Enrollment
Discontinued due to non-enrollment.	Insufficient_Enrollment
low patient recruitment	Insufficient_Enrollment
Lack of recruitment	Insufficient_Enrollment
Low enrollment	Insufficient_Enrollment
lack of enrollment	Insufficient_Enrollment
Closed due to lack of enrollment	Insufficient_Enrollment
Poor enrollment	Insufficient_Enrollment
Study stopped due to low enrollment	Insufficient_Enrollment
Patient recruitment was not sufficient to achieve the needed patient numbers.	Insufficient_Enrollment
insufficient recruitment	Insufficient_Enrollment
The study was stopped due to low enrollment.	Insufficient_Enrollment
"Lack of accrual, study closed."""	Insufficient_Enrollment
Unable to recruit any subjects	Insufficient_Enrollment
Sponsor terminated study early due to limited enrollment and follow-up.	Insufficient_Enrollment
Inadequate enrollment	Insufficient_Enrollment
inadequate recruitment	Insufficient_Enrollment
Stopped early due to low enrollment	Insufficient_Enrollment
The study was terminated because it was not enrolling at the expected rate	Insufficient_Enrollment
It is too difficult to recruit suitable patients.	Insufficient_Enrollment
Inadequate enrollment	Insufficient_Enrollment
"According to the study design, in the first step the number of responses was lower than the number required (&lt; 7)."""	Insufficient_Enrollment
Slow accrual	Insufficient_Enrollment
"Study was closed June 23, 2008 due to low enrollment."""	Insufficient_Enrollment
low enrollment	Insufficient_Enrollment
Study closed. Difficult enrollment of patients with prostatitis.	Insufficient_Enrollment
Recruitment was taking longer than originally anticipated.	Insufficient_Enrollment
Low accrual rate	Insufficient_Enrollment
No enrollment because of war in the study country.	Insufficient_Enrollment
Withdrawn for poor accrual	Insufficient_Enrollment
Study suspended due to low enrollment	Insufficient_Enrollment
poor accrual	Insufficient_Enrollment
Terminated early due to slow recruitment	Insufficient_Enrollment
Study terminated due to low enrollment.	Insufficient_Enrollment
Recruitment difficulties	Insufficient_Enrollment
This trial discontinued on 2 May 2008 due to lack of enrolment	Insufficient_Enrollment
"New enrollment has been suspended, currently following previously enrolled participants"""	Insufficient_Enrollment
slow accrual	Insufficient_Enrollment
low accrual	Insufficient_Enrollment
Trial is currently suspended to enrollment by study sponsor due to slow accrual.	Insufficient_Enrollment
This trial discontinued on 30 JUN 2006 due to a lack of enrolment	Insufficient_Enrollment
The study has been halted prematurely due to a low recruitment.	Insufficient_Enrollment
Study was terminated due to lack of enrollment.	Insufficient_Enrollment
Enrollment rate was too slow.	Insufficient_Enrollment
Study terminated due to low accrual.	Insufficient_Enrollment
"Difficulty finding eligible sites/patients; current situation in health policy cause negative effect on existing/planned contracts for integrated care program"	Insufficient_Enrollment
"due to very low recruitment. For this reason, there will be no further analysis and reporting of this study."""	Insufficient_Enrollment
Slow Accrual	Insufficient_Enrollment
poor enrolment	Insufficient_Enrollment
Slow Enrollment	Insufficient_Enrollment
Difficulty recruiting subjects	Insufficient_Enrollment
recruitment failed	Insufficient_Enrollment
slow a accrul due to many competitive trials.	Insufficient_Enrollment
Insufficient enrollment	Insufficient_Enrollment
Insufficient enrollment	Insufficient_Enrollment
difficulty in achieving target enrollment numbers	Insufficient_Enrollment
lacking recruitment	Insufficient_Enrollment
Poor recruitment.	Insufficient_Enrollment
"No patients registered; study terminated."	Insufficient_Enrollment
"Slow accrual, study terminated."""	Insufficient_Enrollment
due to slow recruitment of patients	Insufficient_Enrollment
Study was terminated due to lack of recruitment	Insufficient_Enrollment
Difficulty enrolling eligible subjects	Insufficient_Enrollment
slow accrual	Insufficient_Enrollment
Low recruitment	Insufficient_Enrollment
Very low recruitment	Insufficient_Enrollment
Low/slow accrual	Insufficient_Enrollment
"Poor recruitment &amp; not feasible to continue"	Insufficient_Enrollment
insufficient number of eligible subjects	Insufficient_Enrollment
slow recruitment	Insufficient_Enrollment
Failure to recruit due to polypharmacy	Insufficient_Enrollment
Lack of patient recruitment.	Insufficient_Enrollment
Slow accrural to study.	Insufficient_Enrollment
Withdrawn due to slow enrollment	Insufficient_Enrollment
Higher drop out than expected. Lower Statistical Power.	Insufficient_Enrollment
Study was terminated due to poor enrollment	Insufficient_Enrollment
"Because of unexpectedly reduced disease prevalence in the study area, a pragmatic decision was taken to terminate recruitment in March 2003."""	Insufficient_Enrollment
Enrollment by invitation only	Insufficient_Enrollment
Slow accrual	Insufficient_Enrollment
Poor recruitment and through put	Insufficient_Enrollment
Enrollment slower than expected	Insufficient_Enrollment
Terminated early due to slow accrual.	Insufficient_Enrollment
Insufficient recruitment of study patients	Insufficient_Enrollment
difficult to recruit subject	Insufficient_Enrollment
Poor accrual	Insufficient_Enrollment
Slow accrual	Insufficient_Enrollment
Difficulties in recruiting enough subjects	Insufficient_Enrollment
Numbe of eligible patients has been decreased over time.	Insufficient_Enrollment
slow recruitment rate	Insufficient_Enrollment
Lack of accrual	Insufficient_Enrollment
No patients enrolled. Study did not start.	Insufficient_Enrollment
very slow recruitment and treatments beyond expiry date	Insufficient_Enrollment
The study was terimnated - low rate of cases	Insufficient_Enrollment
This study was stopped early due to slow enrollment.	Insufficient_Enrollment
Terminated due to lack of recruitment	Insufficient_Enrollment
Unable to recruit subjects	Insufficient_Enrollment
Withdrawn due to low accrual	Insufficient_Enrollment
Slow accrual.	Insufficient_Enrollment
Lack of Enrollment	Insufficient_Enrollment
Recruitment issues	Insufficient_Enrollment
Study enrollment significantly below protocol expectations	Insufficient_Enrollment
